#id,name,request_email,notes,home_page,tag_string
mairie-59082-01,Mairie - Bierne,mairiedebierne@wanadoo.fr,"Adresse : 12 rue de l'Église,59380,Bierne | Tél : 03 28 68 26 66 | Fax : 03 28 68 63 06",http://www.bierne.fr,mairie
mairie-59083-01,Mairie - Bissezeele,commune.de.bissezeele@wanadoo.fr,"Adresse : 431 rue de la Mairie,59380,Bissezeele | Tél : 03 28 68 92 76 | Fax : 03 28 20 03 41",,mairie
mairie-59084-01,Mairie - Blaringhem,mairie@ville-blaringhem.fr,"Adresse : Rue Pierre-Dhédin - BP 57,59173,Blaringhem | Tél : 03 28 43 21 22 | Fax : 03 28 43 23 80",http://www.ville-blaringhem.fr,mairie
mairie-59086-01,Mairie - Boeschepe,mairie@boeschepe.fr,"Adresse : 97 place de la Mairie - BP 12,59299,Boeschepe | Tél : 03 28 42 50 24 | Fax : 03 28 49 46 98",http://www.boeschepe.fr,mairie
mairie-59087-01,Mairie - Boëseghem,mairie-boeseghem@wanadoo.fr,"Adresse : Rue de la Mairie,59189,Boëseghem | Tél : 03 28 43 60 03 | Fax : 03 28 42 10 58",http://www.boeseghem.fr,mairie
mairie-59088-01,Mairie - Bois-Grenier,contact@marieboisgrenier.fr,"Adresse : 84 rue de Pourtalès,59280,Bois-Grenier | Tél : 03 20 77 15 10 | Fax : 03 20 77 50 44",http://www.mairieboisgrenier.fr,mairie
mairie-59089-01,Mairie - Bollezeele,m.bollezeele@nordnet.fr,"Adresse : 23 Grand'place,59470,Bollezeele | Tél : 03 28 68 00 03 | Fax : 03 28 68 82 92",http://www.bollezeele.fr,mairie
mairie-59090-01,Mairie - Bondues,nvandenbussche@mairie-bondues.fr,"Adresse : 16 place de l'Abbé-Bonpain,59910,Bondues | Tél : 03 20 25 94 94 | Fax : ",http://www.ville-bondues.fr,mairie
mairie-59091-01,Mairie - Borre,mairie0.borre@gmail.com,"Adresse : La Place,59190,Borre | Tél : 03 28 41 99 15 | Fax : ",http://www.borre.fr,mairie
mairie-59092-01,Mairie - Bouchain,mairie.bouchain@wanadoo.fr,"Adresse : 128 rue Henri-Bocquet - BP 75,59111,Bouchain | Tél : 03 27 21 71 21 | Fax : 03 27 21 71 24",http://www.bouchain.fr,mairie
mairie-59093-01,Mairie - Boulogne-sur-Helpe,mairie.boulognesurhelpe@wanadoo.fr,"Adresse : 11 rue de la Mairie,59440,Boulogne-sur-Helpe | Tél : 03 27 61 02 82 | Fax : 03 27 61 38 72",,mairie
mairie-59094-01,Mairie - Bourbourg,contacts@mairie-bourbourg.fr,"Adresse : Place de l'Hôtel-de-Ville - BP 50,59630,Bourbourg | Tél : 03 28 65 96 40 | Fax : 03 28 62 39 48",http://www.bourbourg.fr,mairie
mairie-59096-01,Mairie - Bourghelles,mairie.bourghelles@wanadoo.fr,"Adresse : 9 rue Clemenceau,59830,Bourghelles | Tél : 03 20 84 50 31 | Fax : 03 20 79 42 51",http://bourghelles.com,mairie
mairie-59097-01,Mairie - Boursies,mairie.boursies@orange.fr,"Adresse : 16 route Nationale,59400,Boursies | Tél : 03 27 82 50 82 | Fax : 03 27 82 50 82",,mairie
mairie-59098-01,Mairie - Bousbecque,contact@bousbecque.fr,"Adresse : 19 rue de Wervicq - BP 14,59166,Bousbecque | Tél : 03 20 23 63 63 | Fax : 03 20 23 62 48",http://www.bousbecque.fr,mairie
mairie-59099-01,Mairie - Bousies,mairiedebousies@wanadoo.fr,"Adresse : 14 place Pierre-Gouzon,59222,Bousies | Tél : 03 27 77 56 56 | Fax : 03 27 77 56 57",http://www.bousies.fr,mairie
mairie-59100-01,Mairie - Bousignies,mairie.bousignies@wanadoo.fr,"Adresse : 167 rue du Bois,59178,Bousignies | Tél : 03 27 27 91 64 | Fax : 03 27 35 01 72",,mairie
mairie-59101-01,Mairie - Bousignies-sur-Roc,bousignies-sur-roc.mairie@wanadoo.fr,"Adresse : 105 rue de la Mairie,59149,Bousignies-sur-Roc | Tél : 03 27 63 20 36 | Fax : 03 27 63 28 56",,mairie
mairie-59102-01,Mairie - Boussières-en-Cambrésis,mairieboussieres@orange.fr,"Adresse : Rue Piton,59217,Boussières-en-Cambrésis | Tél : 03 27 78 66 64 | Fax : ",,mairie
mairie-59103-01,Mairie - Boussières-sur-Sambre,mairie.boussieres-sambre@wanadoo.fr,"Adresse : Rue de l'Église,59330,Boussières-sur-Sambre | Tél : 03 27 66 39 77 | Fax : 03 27 63 76 11",,mairie
mairie-59104-01,Mairie - Boussois,mairie@boussois.fr,"Adresse : 1 place du 8-Mai-01945,59168,Boussois | Tél : 03 27 68 93 48 | Fax : 03 27 68 53 80",http://www.ville-boussois.fr,mairie
mairie-59105-01,Mairie - Bouvignies,mairie.bouvignies@wanadoo.fr,"Adresse : 295 rue de la Place,59870,Bouvignies | Tél : 03 27 91 20 13 | Fax : 03 27 90 43 72",http://www.mairie-bouvignies.fr,mairie
mairie-59106-01,Mairie - Bouvines,mairie.bouvines@gmail.com,"Adresse : 59 chaussée Brunehaut,59830,Bouvines | Tél : 03 20 41 31 59 | Fax : 03 20 84 11 75",http://www.bouvines.fr,mairie
mairie-59107-01,Mairie - Bray-Dunes,mairie@bray-dunes.fr,"Adresse : Place des 3-Fusillés,59123,Bray-Dunes | Tél : 03 28 58 82 82 | Fax : 03 28 58 82 83",http://www.bray-dunes.fr,mairie
mairie-59108-01,Mairie - Briastre,mairiedebriastre@briastre.net,"Adresse : Place Nicolas-Vallez,59730,Briastre | Tél : 03 27 37 35 12 | Fax : 09 89 31 90 22",http://www.briastre.net,mairie
mairie-59109-01,Mairie - Brillon,mairiebrillon@orange.fr,"Adresse : 1 rue du Maréchal-Foch,59178,Brillon | Tél : 03 27 27 94 62 | Fax : ",,mairie
mairie-59110-01,Mairie - Brouckerque,mairie-brouckerque@orange.fr,"Adresse : 1 rue des Pinsons,59630,Brouckerque | Tél : 03 28 27 12 00 | Fax : 03 28 27 16 14",,mairie
mairie-59111-01,Mairie - Broxeele,mairie.broxeele@wanadoo.fr,"Adresse : La Place,59470,Broxeele | Tél : 03 28 62 45 40 | Fax : 03 28 20 09 59",,mairie
mairie-59112-01,Mairie - Bruay-sur-l'Escaut,contact@bruaysurescaut.fr,"Adresse : 26 place des Farineau,59860,Bruay-sur-l'Escaut | Tél : 03 27 28 47 60 | Fax : ",http://www.bruaysurescaut.fr,mairie
mairie-59113-01,Mairie - Bruille-lez-Marchiennes,m.bruillemarch@wanadoo.fr,"Adresse : Rue Roger-Salengro,59490,Bruille-lez-Marchiennes | Tél : 03 27 71 39 69 | Fax : 03 27 71 39 60",http://www.bruillelezmarchiennes.fr,mairie
mairie-59114-01,Mairie - Bruille-Saint-Amand,mairie@bruillesaintamand.fr,"Adresse : 1 place Roger-Salengro,59199,Bruille-Saint-Amand | Tél : 03 27 34 14 12 | Fax : 03 27 34 16 34",http://www.bruillesaintamand.fr,mairie
mairie-59115-01,Mairie - Brunémont,mairie-brunemont@wanadoo.fr,"Adresse : Rue d'En-Bas,59151,Brunémont | Tél : 03 27 80 91 29 | Fax : 03 27 89 40 15",,mairie
mairie-59116-01,Mairie - Bry,mairie.bry@wanadoo.fr,"Adresse : 16 rue de l'Église,59144,Bry | Tél : 03 27 49 73 80 | Fax : 03 27 49 77 02",,mairie
mairie-59117-01,Mairie - Bugnicourt,mairie.de.bugnicourt@wanadoo.fr,"Adresse : Rue de la Rose,59151,Bugnicourt | Tél : 03 27 89 69 25 | Fax : 03 27 89 67 81",http://www.bugnicourt.fr,mairie
mairie-59118-01,Mairie - Busigny,busigny.mairie@wanadoo.fr,"Adresse : 39 rue Pasteur - BP 54,59137,Busigny | Tél : 03 27 85 70 20 | Fax : 03 27 85 90 69",http://lettreinfo-busigny.blogspot.com,mairie
mairie-59119-01,Mairie - Buysscheure,mairie.buysscheure@wanadoo.fr,"Adresse : 81 Pauwer-Straete,59285,Buysscheure | Tél : 03 28 43 01 00 | Fax : ",http://www.buysscheure.fr,mairie
mairie-59120-01,Mairie - Caëstre,caestre.en.flandre@nordnet.fr,"Adresse : Grand'place,59190,Caëstre | Tél : 03 28 40 15 74 | Fax : 03 28 42 14 72",http://www.caestre.fr,mairie
mairie-59121-01,Mairie - Cagnoncles,mairie.cagnoncles@wanadoo.fr,"Adresse : 1 Grand'place,59161,Cagnoncles | Tél : 03 27 37 93 56 | Fax : 03 27 74 42 89",http://www.cagnoncles.fr,mairie
mairie-59122-01,Mairie - Cambrai,ser-courrier@mairie-cambrai.fr,"Adresse : 2 rue de Nice - BP 409,59407,Cambrai Cedex | Tél : 03 27 73 21 00 | Fax : 03 27 73 21 01",http://www.villedecambrai.com,mairie
mairie-59123-01,Mairie - Camphin-en-Carembault,mairie-carembault@orange.fr,"Adresse : 11 rue du Général-de-Gaulle,59133,Camphin-en-Carembault | Tél : 03 20 90 21 76 | Fax : 03 20 32 44 83",http://www.camphin-en-carembault.fr,mairie
mairie-59124-01,Mairie - Camphin-en-Pévèle,contact@camphin-en-pevele.fr,"Adresse : 8 place de l'Église,59780,Camphin-en-Pévèle | Tél : 03 20 41 95 39 | Fax : 03 20 64 13 82",http://www.camphin-en-pevele.fr,mairie
mairie-59125-01,Mairie - Cantaing-sur-Escaut,mairie.cantaing@wanadoo.fr,"Adresse : Place de la Mairie,59267,Cantaing-sur-Escaut | Tél : 03 27 74 10 51 | Fax : 03 27 74 14 20",,mairie
mairie-59126-01,Mairie - Cantin,cantin-secretariat@orange.fr,"Adresse : 46 rue de Cambrai,59169,Cantin | Tél : 03 27 89 62 13 | Fax : 03 27 89 77 80",http://www.ville-cantin.fr,mairie
mairie-59127-01,Mairie - Capelle,commune.capellesurecaillon@wanadoo.fr,"Adresse : 4 rue Fouet,59213,Capelle | Tél : 09 60 04 44 94 | Fax : 03 27 37 38 72",http://www.capelle-sur-ecaillon.fr,mairie
mairie-59128-01,Mairie - Capinghem,accueilag@ville-capinghem.fr,"Adresse : 58 bis rue Poincaré,59160,Capinghem | Tél : 03 20 92 17 66 | Fax : 03 20 92 58 99",http://www.ville-capinghem.fr,mairie
mairie-59129-01,Mairie - Cappelle-en-Pévèle,mairie@cappelle-en-pevele.fr,"Adresse : 47 rue du Général-de-Gaulle,59242,Cappelle-en-Pévèle | Tél : 03 20 79 22 32 | Fax : 03 20 33 81 92",http://www.cappelle-en-pevele.fr,mairie
mairie-59130-01,Mairie - Cappelle-Brouck,mairie.cappellebrouck@wanadoo.fr,"Adresse : 2742 route de Bourbourg,59630,Cappelle-Brouck | Tél : 03 28 22 29 96 | Fax : 03 28 62 36 82",https://www.cappellebrouck.com,mairie
mairie-59131-01,Mairie - Cappelle-la-Grande,secretariat@cappellelagrande.fr,"Adresse : 2 place de la Mairie - BP 40009,59180,Cappelle-la-Grande | Tél : 03 28 64 94 41 | Fax : 03 28 60 25 31",http://www.cappellelagrande.fr,mairie
mairie-59132-01,Mairie - Carnières,mairie.carnieres@wanadoo.fr,"Adresse : Place du Général-de-Gaulle,59217,Carnières | Tél : 03 27 78 66 92 | Fax : 03 27 78 70 57",http://carnieres.free.fr/pages/actualites.php,mairie
mairie-59133-01,Mairie - Carnin,communedecarnin@orange.fr,"Adresse : 1 rue du Lieutenant-Baillet,59112,Carnin | Tél : 03 20 85 66 17 | Fax : 03 20 85 56 30",https://www.mairiedecarnin.com,mairie
mairie-59134-01,Mairie - Cartignies,mairie.cartignies@wanadoo.fr,"Adresse : 260 la Place,59244,Cartignies | Tél : 03 27 57 61 61 | Fax : 03 27 57 65 00",http://www.cartignies.fr,mairie
mairie-59135-01,Mairie - Cassel,mairie@cassel.fr,"Adresse : 23 Grand'place,59670,Cassel | Tél : 03 28 42 40 13 | Fax : 03 28 40 57 20",http://www.cassel.fr,mairie
mairie-59136-01,Mairie - Le Cateau-Cambrésis,mairie@lecateau.fr,"Adresse : 1 rue Victor-Hugo - BP 90022,59360,Le Cateau-Cambrésis | Tél : 03 27 84 00 10 | Fax : 03 27 77 81 74",http://www.lecateau.fr,mairie
mairie-59137-01,Mairie - Catillon-sur-Sambre,mairie-catillon-sur-sambre@wanadoo.fr,"Adresse : 5 Grand'place,59360,Catillon-sur-Sambre | Tél : 03 27 77 61 16 | Fax : 03 27 77 20 78",http://www.catillonsursambre.fr,mairie
mairie-59138-01,Mairie - Cattenières,ville.cattenieres@orange.fr,"Adresse : 18 rue Roger-Salengro,59217,Cattenières | Tél : 03 27 78 67 27 | Fax : 03 27 78 69 71",,mairie
mairie-59139-01,Mairie - Caudry,accueil@mairie.caudry.fr,"Adresse : 2 place du Général-de-Gaulle - BP 010199,59544,Caudry Cedex | Tél : 03 27 75 70 00 | Fax : 03 27 75 70 01",http://www.caudry.fr,mairie
mairie-59140-01,Mairie - Caullery,mairie-de-caullery@wanadoo.fr,"Adresse : 5 rue Jean-Macé,59191,Caullery | Tél : 03 27 85 08 47 | Fax : 03 27 85 04 42",,mairie
mairie-59141-01,Mairie - Cauroir,mairie.cauroir@wanadoo.fr,"Adresse : 5 rue de la Mairie,59400,Cauroir | Tél : 03 27 78 62 16 | Fax : 03 27 78 78 12",http://www.cauroir.fr,mairie
mairie-59142-01,Mairie - Cerfontaine,mairie.cerfontaine@wanadoo.fr,"Adresse : 76 route Nationale,59680,Cerfontaine | Tél : 03 27 65 44 76 | Fax : 03 27 61 26 29",,mairie
mairie-59143-01,Mairie - La Chapelle-d'Armentières,mairie@ville-lca.fr,"Adresse : 269 route Nationale - BP 17,59932,La Chapelle-d'Armentières Cedex | Tél : 03 20 17 67 67 | Fax : 03 20 17 67 66",http://www.ville-la-chapelle-d-armentieres.fr,mairie
mairie-59144-01,Mairie - Château-l'Abbaye,ville.chateau.labbaye.fr@wanadoo.fr,"Adresse : 4 place de l'Église,59230,Château-l'Abbaye | Tél : 03 27 48 66 04 | Fax : 03 27 48 33 60",http://www.ville-chateau-abbaye.fr,mairie
mairie-59145-01,Mairie - Chemy,mairie@chemy.fr,"Adresse : 6 rue de la Mairie,59147,Chemy | Tél : 03 20 90 31 40 | Fax : 03 20 96 88 54",http://www.chemy.fr,mairie
mairie-59146-01,Mairie - Chéreng,mairie.chereng@wanadoo.fr,"Adresse : 66 route Nationale,59152,Chéreng | Tél : 03 20 41 37 19 | Fax : 03 20 41 12 29",http://www.mairie-chereng.fr,mairie
mairie-59147-01,Mairie - Choisies,mairie.choisies@orange.fr,"Adresse : 7 Grand'rue,59740,Choisies | Tél : 03 27 67 82 65 | Fax : 03 27 67 82 65",,mairie
mairie-59148-01,Mairie - Clairfayts,mairie-de-clairfayts@wanadoo.fr,"Adresse : 1 la Place,59740,Clairfayts | Tél : 03 27 61 64 42 | Fax : ",,mairie
mairie-59149-01,Mairie - Clary,secretariat@mairiedeclary.fr,"Adresse : Place des Écossais,59225,Clary | Tél : 03 27 85 03 21 | Fax : 03 27 85 23 06",,mairie
mairie-59150-01,Mairie - Cobrieux,mairie.cobrieux@nordnet.fr,"Adresse : 38 Grand'Rue,59830,Cobrieux | Tél : 03 20 84 56 90 | Fax : 03 20 84 56 59",http://mairie-cobrieux.fr/,mairie
mairie-59151-01,Mairie - Colleret,mairie.colleret@wanadoo.fr,"Adresse : Place de l'Europe,59680,Colleret | Tél : 03 27 67 77 77 | Fax : 03 27 67 71 60",http://mairiecolleret.fr,mairie
mairie-59152-01,Mairie - Comines,servicesgeneraux@ville-comines.fr,"Adresse : Grand'place,59560,Comines | Tél : 03 20 14 58 58 | Fax : 03 20 14 58 59",http://www.ville-comines.fr,mairie
mairie-59153-01,Mairie - Condé-sur-l'Escaut,f.schwarz@conde59.fr,"Adresse : 1 place Pierre-Delcourt,59163,Condé-sur-l'Escaut | Tél : 03 27 20 36 40 | Fax : 03 27 40 14 66",http://www.conde59.fr,mairie
mairie-59155-01,Mairie - Coudekerque-Branche,maire@ville-coudekerque-branche.fr,"Adresse : Place de la République - CS 30119,59411,Coudekerque-Branche Cedex | Tél : 03 28 29 25 25 | Fax : 03 28 60 85 09",http://www.ville-coudekerque-branche.fr,mairie
mairie-59156-01,Mairie - Courchelettes,mairie.courchelettes@wanadoo.fr,"Adresse : 3 rue Émile-Macra,59552,Courchelettes | Tél : 03 27 71 45 25 | Fax : 03 27 71 45 26",http://www.courchelettes.fr,mairie
mairie-59157-01,Mairie - Cousolre,mairie.cousolre@wanadoo.fr,"Adresse : Place Charles-de-Gaulle,59149,Cousolre | Tél : 03 27 63 20 40 | Fax : 03 27 68 52 57",http://www.cousolre.fr,mairie
mairie-59158-01,Mairie - Coutiches,accueil@mairiedecoutiches.fr,"Adresse : 01307 route Nationale,59310,Coutiches | Tél : 03 20 61 86 99 | Fax : 03 20 61 64 51",http://www.mairie-coutiches.fr,mairie
mairie-59159-01,Mairie - Craywick,mairie.craywick@wanadoo.fr,"Adresse : 284 rue de l'Aven,59279,Craywick | Tél : 03 28 22 42 51 | Fax : 03 28 22 09 11",,mairie
mairie-59161-01,Mairie - Crèvecoeur-sur-l'Escaut,mairie.crevecoeursurescaut@orange.fr,"Adresse : Place du Général-de-Gaulle,59258,Crèvecoeur-sur-l'Escaut | Tél : 03 27 78 91 96 | Fax : 03 27 74 44 98",,mairie
mairie-59162-01,Mairie - Crochte,mairie.crochte@orange.fr,"Adresse : 4 rue Meuninck-Straete,59380,Crochte | Tél : 03 28 62 13 70 | Fax : 03 28 62 10 18",http://www.crochte.fr,mairie
mairie-59164-01,Mairie - Croix-Caluyau,mairie.croix-caluyau@wanadoo.fr,"Adresse : 27 chaussée Brunehaut,59222,Croix-Caluyau | Tél : 03 27 77 40 02 | Fax : 03 27 84 30 16",,mairie
mairie-59165-01,Mairie - Cuincy,administration@ville-cuincy.fr,"Adresse : 15 rue François-Anicot,59553,Cuincy | Tél : 03 27 93 03 00 | Fax : 03 27 93 03 05",http://www.ville-cuincy.fr,mairie
mairie-59166-01,Mairie - Curgies,mairie.curgies@orange.fr,"Adresse : 3 Grand'place,59990,Curgies | Tél : 03 27 36 47 12 | Fax : 03 27 36 49 64",http://www.curgies.fr,mairie
mairie-59167-01,Mairie - Cuvillers,mairie.cuvillers@wanadoo.fr,"Adresse : 1, rue Camille-Tribou,59268,Cuvillers | Tél : 03 27 79 90 87 | Fax : 03 27 79 97 19",,mairie
mairie-59168-01,Mairie - Cysoing,accueil@cysoing.fr,"Adresse : 2 place de la République - BP 67,59830,Cysoing | Tél : 03 20 79 44 70 | Fax : 03 20 79 57 59",https://www.cysoing.fr,mairie
mairie-59169-01,Mairie - Damousies,mairie.damousies@orange.fr,"Adresse : 7 rue d'Obrechies,59680,Damousies | Tél : 03 27 67 89 44 | Fax : 03 27 63 50 39",,mairie
mairie-59170-01,Mairie - Dechy,contact@ville-dechy.fr,"Adresse : Place Jean-Jaurès,59187,Dechy | Tél : 03 27 95 82 00 | Fax : 03 27 95 82 01",http://www.ville-dechy.fr,mairie
mairie-59171-01,Mairie - Déhéries,mairie-deheries@wanadoo.fr,"Adresse : Rue de Bohain,59127,Déhéries | Tél : 03 27 82 74 97 | Fax : 03 27 78 81 81",https://www.caudresis-catesis.fr,mairie
mairie-59172-01,Mairie - Denain,secretariat-maire@ville-denain.fr,"Adresse : 120 rue de Villars - BP 50213,59220,Denain | Tél : 03 27 23 59 59 | Fax : 03 27 23 59 74",http://www.ville-denain.fr,mairie
mairie-59173-01,Mairie - Deûlémont,accueil@mairie-deulemont.fr,"Adresse : Hôtel de Ville - 5 place Louis-Claro,59890,Deûlémont | Tél : 03 20 39 21 04 | Fax : 03 20 39 46 45",http://www.deulemont.fr,mairie
mairie-59174-01,Mairie - Dimechaux,mairie.dimechaux@orange.fr,"Adresse : 3 chemin des Écoliers,59740,Dimechaux | Tél : 03 27 59 34 72 | Fax : 03 27 61 65 40",,mairie
mairie-59175-01,Mairie - Dimont,mairie.dimont@wanadoo.fr,"Adresse : 1 le Village,59216,Dimont | Tél : 03 27 61 61 52 | Fax : 03 27 57 85 83",,mairie
mairie-59176-01,Mairie - Doignies,mairie.doignies@orange.fr,"Adresse : Place de la Mairie,59400,Doignies | Tél : 03 27 82 51 96 | Fax : ",http://www.doignies.fr,mairie
mairie-59177-01,Mairie - Dompierre-sur-Helpe,mairie.dompierre.sur.helpe@orange.fr,"Adresse : 13 le Village - BP 2,59440,Dompierre-sur-Helpe | Tél : 03 27 61 04 11 | Fax : 03 27 61 44 39",,mairie
mairie-59178-01,Mairie - Douai,m.varriere@ville-douai.fr,"Adresse : 83 rue de la Mairie - CS 80836,59508,Douai Cedex | Tél : 03 27 93 58 00 | Fax : 03 27 97 72 61",http://www.ville-douai.fr,mairie
mairie-59179-01,Mairie - Douchy-les-Mines,m.veinat@orange.fr,"Adresse : Place Paul-Éluard,59282,Douchy-les-Mines | Tél : 03 27 22 22 22 | Fax : 03 27 22 22 09",http://www.douchy-les-mines.com,mairie
mairie-59180-01,Mairie - Le Doulieu,mairie.doulieu@orange.fr,"Adresse : 2 la Place,59940,Le Doulieu | Tél : 03 28 48 85 21 | Fax : 03 28 48 55 21",http://ledoulieu.fr,mairie
mairie-59181-01,Mairie - Dourlers,mairie.dourlers@gmail.com,"Adresse : 1, place Stroh,59440,Dourlers | Tél : 03 27 57 82 11 | Fax : 03 27 57 84 63",http://www.commune-dourlers.fr,mairie
mairie-59182-01,Mairie - Drincham,mairiedrincham@wanadoo.fr,"Adresse : 113 la Place,59630,Drincham | Tél : 03 28 29 80 63 | Fax : ",https://drincham.fr,mairie
mairie-59183-01,Mairie - Dunkerque,thierry.dallongeville@ville-dunkerque.fr,"Adresse : Place Charles-Valentin,59140,Dunkerque Cedex 1 | Tél : 03 28 26 26 26 | Fax : ",http://www.ville-dunkerque.fr,mairie
mairie-59184-01,Mairie - Ebblinghem,mairie.ebblinghem@wanadoo.fr,"Adresse : 60 rue du Château,59173,Ebblinghem | Tél : 03 28 43 22 46 | Fax : ",http://www.mairie-ebblinghem.fr,mairie
mairie-59185-01,Mairie - Écaillon,accueil.ecaillon@wanadoo.fr,"Adresse : Rue des Maraichons,59176,Écaillon | Tél : 03 27 86 18 23 | Fax : 03 27 86 52 74",http://www.ville-ecaillon.com,mairie
mairie-59186-01,Mairie - Eccles,mairie.eccles@wanadoo.fr,"Adresse : 196 route de Jeumont,59740,Eccles | Tél : 03 27 59 37 39 | Fax : 09 66 95 67 97",,mairie
mairie-59187-01,Mairie - Éclaibes,mairie.eclaibes@orange.fr,"Adresse : 2 chemin Margot,59330,Éclaibes | Tél : 03 27 67 83 21 | Fax : ",http://www.commune-eclaibes.fr,mairie
mairie-59188-01,Mairie - Écuélin,mairie.decuelin@orange.fr,"Adresse : La Place,59620,Écuélin | Tél : 03 27 39 01 88 | Fax : ",,mairie
mairie-59189-01,Mairie - Eecke,mairie.eecke@wanadoo.fr,"Adresse : 57 rue de Godewaersvelde,59114,Eecke | Tél : 03 28 40 15 02 | Fax : 03 28 40 26 79",http://eecke.fr,mairie
mairie-59190-01,Mairie - Élesmes,mairie.elesmes@wanadoo.fr,"Adresse : 11 rue du Pont-de-Pierre,59600,Élesmes | Tél : 03 27 68 40 12 | Fax : ",http://www.elesmes.e-monsite.com,mairie
mairie-59191-01,Mairie - Élincourt,mairieelincourt@gmail.com,"Adresse : 1 Grand'place,59127,Élincourt | Tél : 03 27 82 72 09 | Fax : 03 27 82 76 66",,mairie
mairie-59192-01,Mairie - Émerchicourt,mairie-emerchicourt@wanadoo.fr,"Adresse : 5 rue Pablo-Picasso,59580,Émerchicourt | Tél : 03 27 90 21 36 | Fax : 03 27 92 70 74",http://www.emerchicourt.fr,mairie
mairie-59193-01,Mairie - Emmerin,contact@ville-emmerin.fr,"Adresse : 4 rue Auguste-Potié,59320,Emmerin | Tél : 03 20 07 17 60 | Fax : 03 20 07 90 19",http://www.ville-emmerin.net,mairie
mairie-59194-01,Mairie - Englefontaine,mairie-englefontaine@wanadoo.fr,"Adresse : Place Eugène-Thomas,59530,Englefontaine | Tél : 03 27 27 50 22 | Fax : 03 27 27 58 61",http://www.englefontaine.fr,mairie
mairie-59195-01,Mairie - Englos,englos.mairie@wanadoo.fr,"Adresse : 22 rue Paul-Procureur,59320,Englos | Tél : 03 20 50 43 73 | Fax : 03 20 07 67 89",http://www.englos.fr,mairie
mairie-59196-01,Mairie - Ennetières-en-Weppes,mairie.ennetieres.w@wanadoo.fr,"Adresse : Rue du Bourg,59320,Ennetières-en-Weppes | Tél : 03 20 50 42 74 | Fax : 03 20 07 78 35",http://www.ennetieres-en-weppes.com,mairie
mairie-59197-01,Mairie - Ennevelin,mairie@ville-ennevelin.fr,"Adresse : Place Jean-Moulin,59710,Ennevelin | Tél : 03 20 41 53 20 | Fax : 03 20 41 53 21",http://www.ville-ennevelin.fr,mairie
mairie-59198-01,Mairie - Eppe-Sauvage,mairie.eppesauvage@wanadoo.fr,"Adresse : 5 rue de la Fontaine,59132,Eppe-Sauvage | Tél : 03 27 61 81 61 | Fax : 03 27 57 25 68",,mairie
mairie-59199-01,Mairie - Erchin,mairie.erchin@wanadoo.fr,"Adresse : 36 rue de la Mairie,59169,Erchin | Tél : 03 27 89 61 34 | Fax : 03 27 89 70 05",,mairie
mairie-59200-01,Mairie - Eringhem,eringhem@wanadoo.fr,"Adresse : Rue de la Mairie,59470,Eringhem | Tél : 03 28 68 91 67 | Fax : 03 28 62 11 07",,mairie
mairie-59201-01,Mairie - Erquinghem-le-Sec,mairie@erquinghemlesec.fr,"Adresse : 132 rue de l'Église,59320,Erquinghem-le-Sec | Tél : 03 20 44 72 34 | Fax : 03 20 50 93 49",http://www.erquinghemlesec.fr,mairie
mairie-59202-01,Mairie - Erquinghem-Lys,contact@ville-erquinghem-lys.fr,"Adresse : Hôtel de Ville - Place du Général-de-Gaulle,59193,Erquinghem-Lys | Tél : 03 20 77 15 27 | Fax : 03 20 77 16 20",http://www.ville-erquinghem-lys.fr,mairie
mairie-59203-01,Mairie - Erre,mairie.erre1@cegetel.net,"Adresse : 91 rue Jules-Guesde,59171,Erre | Tél : 03 27 86 61 05 | Fax : 03 27 86 29 36",http://www.mairieerre.com,mairie
mairie-59204-01,Mairie - Escarmain,mairie.escarmain@wanadoo.fr,"Adresse : 2 rue de Capelle,59213,Escarmain | Tél : 03 27 37 30 42 | Fax : 03 27 74 22 06",,mairie
mairie-59205-01,Mairie - Escaudain,mairie.escaudain@wanadoo.fr,"Adresse : 16 rue Paul-Bert - BP 9,59124,Escaudain | Tél : 03 27 44 07 04 | Fax : 03 27 43 62 73",http://www.ville-escaudain.fr,mairie
mairie-59206-01,Mairie - Escauduvres,hoteldeville@escaudoeuvres.fr,"Adresse : 221 rue Jean-Jaurès,59161,Escauduvres | Tél : 03 27 72 70 70 | Fax : 03 27 72 70 92",http://www.escaudoeuvres.fr,mairie
mairie-59207-01,Mairie - Escautpont,contact@mairie-escautpont.fr,"Adresse : Rue Henri-Durre,59278,Escautpont | Tél : 03 27 28 51 70 | Fax : 03 27 28 51 71",http://www.escautpont.fr,mairie
mairie-59208-01,Mairie - Escobecques,mairie@escobecques.fr,"Adresse : 4 rue de la Forterie,59320,Escobecques | Tél : 03 20 07 52 02 | Fax : 03 20 07 89 33",,mairie
mairie-59209-01,Mairie - Esnes,mairie-desnes@wanadoo.fr,"Adresse : 8 rue de l'Église,59127,Esnes | Tél : 03 27 78 91 55 | Fax : 03 27 78 90 74",,mairie
mairie-59210-01,Mairie - Esquelbecq,mairie@esquelbecq.com,"Adresse : 1 rue Gabriel-Deblock,59470,Esquelbecq | Tél : 03 28 65 85 65 | Fax : 03 28 65 85 66",http://www.esquelbecq.com,mairie
mairie-59211-01,Mairie - Esquerchin,mairie-esquerchin@wanadoo.fr,"Adresse : 27 rue du Salut,59553,Esquerchin | Tél : 03 27 88 61 77 | Fax : 03 27 88 88 90",,mairie
