#id,name,request_email,notes,home_page,tag_string,valid_email,publication_scheme,_merge
mairie-65019-01,Mairie - Arcizac-Adour,arcizac-adour@wanadoo.fr,"Adresse : Place du 11-Novembre-01918,65360,Arcizac-Adour | Tél : 05 62 45 92 28 | Fax : ",http://www.arcizac-adour.fr,mairie,True,,left_only
mairie-68184-01,Mairie - Liebsdorf,liebsdorf@wanadoo.fr,"Adresse : 4 rue du 19-Novembre,68480,Liebsdorf | Tél : 03 89 40 80 11 | Fax : ",,mairie,True,,left_only
mairie-68185-01,Mairie - Lièpvre,mairie@commune-liepvre.fr,"Adresse : 44 rue Clemenceau,68660,Lièpvre | Tél : 03 89 58 90 14 | Fax : 03 89 58 90 99",http://www.liepvre.fr,mairie,True,,left_only
mairie-68186-01,Mairie - Ligsdorf,mairie.ligsdorf@orange.fr,"Adresse : 39 rue Principale,68480,Ligsdorf | Tél : 03 89 40 42 05 | Fax : 03 89 40 35 75",http://www.mairie-ligsdorf.fr,mairie,True,,left_only
mairie-68187-01,Mairie - Linsdorf,mairie@linsdorf.fr,"Adresse : 7 rue de la Paix,68480,Linsdorf | Tél : 03 89 40 70 13 | Fax : 03 89 89 16 24",http://www.linsdorf.fr,mairie,True,,left_only
mairie-68188-01,Mairie - Linthal,mairie.de.linthal@cegetel.net,"Adresse : 79 rue Hilsenfirst,68610,Linthal | Tél : 03 89 76 32 34 | Fax : 03 89 76 30 67",http://www.linthal.fr,mairie,True,,left_only
mairie-68189-01,Mairie - Logelheim,mairie@logelheim.fr,"Adresse : 1 place du Général-de-Gaulle,68280,Logelheim | Tél : 03 89 20 99 27 | Fax : 03 89 20 99 28",,mairie,True,,left_only
mairie-68190-01,Mairie - Lucelle,lucelle@wanadoo.fr,"Adresse : 5 Grand-Scholis,68480,Lucelle | Tél : 03 89 40 86 03 | Fax : 03 89 88 03 79",,mairie,True,,left_only
mairie-68191-01,Mairie - Luemschwiller,mairie@luemschwiller.fr,"Adresse : 7 rue de l'École,68720,Luemschwiller | Tél : 03 89 25 42 55 | Fax : 03 89 25 53 46",http://www.luemschwiller.fr,mairie,True,,left_only
mairie-68192-01,Mairie - Valdieu-Lutran,mairie-valdieu-lutran@wanadoo.fr,"Adresse : 591 rue de Romagny,68210,Valdieu-Lutran | Tél : 03 89 25 02 39 | Fax : 03 89 25 02 39",,mairie,True,,left_only
mairie-68193-01,Mairie - Luttenbach-près-Munster,luttenbach.mairie@orange.fr,"Adresse : 7 rue de la Mairie,68140,Luttenbach-près-Munster | Tél : 03 89 77 30 56 | Fax : 03 89 77 09 89",http://www.luttenbach-mairie.fr,mairie,True,,left_only
mairie-68194-01,Mairie - Lutter,luttercommune@gmail.com,"Adresse : 3 rue d'Oltingue,68480,Lutter | Tél : 03 89 40 70 44 | Fax : 03 89 07 30 99",,mairie,True,,left_only
mairie-68195-01,Mairie - Lutterbach,lutterbach@mairie-lutterbach.fr,"Adresse : 46 rue Aristide-Briand,68460,Lutterbach | Tél : 03 89 50 71 00 | Fax : 03 89 57 11 26",http://www.mairie-lutterbach.fr,mairie,True,,left_only
mairie-68196-01,Mairie - Magny,commune.magny@orange.fr,"Adresse : 5 rue de l'École,68210,Magny | Tél : 03 89 25 20 79 | Fax : ",,mairie,True,,left_only
mairie-68197-01,Mairie - Magstatt-le-Bas,mairie-magstatt-le-bas@wanadoo.fr,"Adresse : 2 rue des Menuisiers,68510,Magstatt-le-Bas | Tél : 03 89 81 51 43 | Fax : 03 89 81 57 95",http://commune-de-magstatt-le-bas.wifeo.com,mairie,True,,left_only
mairie-68198-01,Mairie - Magstatt-le-Haut,secretariat@magstatt-le-haut.fr,"Adresse : 7 rue de France,68510,Magstatt-le-Haut | Tél : 03 89 81 52 02 | Fax : ",http://www.magstatt-le-haut.fr,mairie,True,,left_only
mairie-68199-01,Mairie - Malmerspach,mairie-malmerspach@orange.fr,"Adresse : 15 rue des Écoles,68550,Malmerspach | Tél : 03 89 82 62 35 | Fax : 03 89 82 15 88",,mairie,True,,left_only
mairie-68200-01,Mairie - Manspach,mairie.manspach@wanadoo.fr,"Adresse : 3 rue de la Vallée,68210,Manspach | Tél : 03 89 07 21 17 | Fax : 03 89 07 90 86",http://manspach.fr,mairie,True,,left_only
mairie-68201-01,Mairie - Masevaux-Niederbruck,mairie@masevaux.fr,"Adresse : 5 rue Maréchal-de-Lattre-de-Tassigny,68290,Masevaux | Tél : 03 89 82 40 14 | Fax : 03 89 38 86 34",http://www.masevaux.fr,mairie,True,,left_only
mairie-68201-02,Mairie - Masevaux-Niederbruck,mairie.niederbruck@tv-com.net,"Adresse : Mairie annexe - Niederbruck - 4 rue du Château,68290,Masevaux-Niederbruck | Tél : 03 89 82 40 77 | Fax : 03 89 82 45 78",http://www.masevaux.fr,mairie,True,,left_only
mairie-68202-01,Mairie - Mertzen,mairie.mertzen@orange.fr,"Adresse : 2 rue de la Gare,68210,Mertzen | Tél : 03 89 25 02 22 | Fax : ",,mairie,True,,left_only
mairie-68203-01,Mairie - Merxheim,mairie.merxheim@wanadoo.fr,"Adresse : 2 rue de Guebwiller,68500,Merxheim | Tél : 03 89 76 90 82 | Fax : 03 89 74 73 01",http://merxheim.fr,mairie,True,,left_only
mairie-68204-01,Mairie - Metzeral,mairie@metzeral.fr,"Adresse : 1 place de la Mairie,68380,Metzeral | Tél : 03 89 77 60 03 | Fax : 03 89 77 62 33",http://www.metzeral.fr,mairie,True,,left_only
mairie-68205-01,Mairie - Meyenheim,meyenheim.mairie@orange.fr,"Adresse : 10 Grand'rue,68890,Meyenheim | Tél : 03 89 81 02 40 | Fax : ",http://www.meyenheim.fr,mairie,True,,left_only
mairie-68207-01,Mairie - Michelbach-le-Bas,secretariat@michelbachlebas.fr,"Adresse : 3 rue de Blotzheim,68730,Michelbach-le-Bas | Tél : 03 89 68 40 06 | Fax : 03 89 68 92 29",http://www.michelbachlebas.fr,mairie,True,,left_only
mairie-68208-01,Mairie - Michelbach-le-Haut,mairie.michelbach-le-haut@wanadoo.fr,"Adresse : 3 rue de l'École,68220,Michelbach-le-Haut | Tél : 03 89 68 60 07 | Fax : 03 89 70 54 33",http://michelbach-le-haut.net,mairie,True,,left_only
mairie-68209-01,Mairie - Mittelwihr,mittelwihr@wanadoo.fr,"Adresse : Route du Vin,68630,Mittelwihr | Tél : 03 89 47 90 23 | Fax : 03 89 86 00 83",http://www.mittelwihr.eu,mairie,True,,left_only
mairie-68210-01,Mairie - Mittlach,mairiemittlach@wanadoo.fr,"Adresse : 9 rue Raymond-Poincaré,68380,Mittlach | Tél : 03 89 77 61 53 | Fax : 03 89 77 74 36",http://www.mittlach.fr,mairie,True,,left_only
mairie-68211-01,Mairie - Mitzach,mairie.mitzach@wanadoo.fr,"Adresse : 44 rue Principale,68470,Mitzach | Tél : 03 89 82 60 59 | Fax : ",,mairie,True,,left_only
mairie-68212-01,Mairie - Moernach,mairie.moernach@wanadoo.fr,"Adresse : 93 rue des Tilleuls,68480,Moernach | Tél : 03 89 40 80 54 | Fax : ",,mairie,True,,left_only
mairie-68213-01,Mairie - Mollau,mairie-mollau@orange.fr,"Adresse : 2 place du Maréchal-de-Lattre-de-Tassigny,68470,Mollau | Tél : 03 89 82 60 24 | Fax : 03 89 38 24 29",http://www.mollau.fr,mairie,True,,left_only
mairie-68214-01,Mairie - Montreux-Jeune,mairie-montreux-jeune@wanadoo.fr,"Adresse : 30 rue Principale,68210,Montreux-Jeune | Tél : 03 89 25 21 11 | Fax : 03 89 25 23 93",,mairie,True,,left_only
mairie-68215-01,Mairie - Montreux-Vieux,montreux-vieux@orange.fr,"Adresse : 1 rue des Vosges,68210,Montreux-Vieux | Tél : 03 89 25 20 87 | Fax : 03 89 25 22 59",http://www.montreux-vieux.fr,mairie,True,,left_only
mairie-68216-01,Mairie - Mooslargue,mairie@mooslargue.fr,"Adresse : 2 rue de l'Église,68580,Mooslargue | Tél : 03 89 25 60 53 | Fax : 03 89 07 61 66",http://www.mooslargue.fr,mairie,True,,left_only
mairie-68217-01,Mairie - Moosch,moosch.mairie@wanadoo.fr,"Adresse : 47 rue du Général-de-Gaulle,68690,Moosch | Tél : 03 89 82 30 70 | Fax : 03 89 38 90 23",http://www.moosch.net,mairie,True,,left_only
mairie-68218-01,Mairie - Morschwiller-le-Bas,mairie@morschwiller-le-bas.fr,"Adresse : 12 rue de l'École - BP 5,68790,Morschwiller-le-Bas | Tél : 03 89 42 20 95 | Fax : 03 89 42 04 70",http://www.morschwiller-le-bas.fr,mairie,True,,left_only
mairie-68219-01,Mairie - Le Haut-Soultzbach,mairie@le-haut-soultzbach.fr,"Adresse : Mortzwiller - 40 rue Principale,68780,Le Haut-Soultzbach | Tél : 03 89 82 52 10 | Fax : 03 89 39 03 77",http://www.le-haut-soultzbach.fr,mairie,True,,left_only
mairie-68221-01,Mairie - Muespach,mairie-de-muespach@wanadoo.fr,"Adresse : 31 rue du 1er-Septembre,68640,Muespach | Tél : 03 89 68 61 24 | Fax : 03 89 68 76 17",http://www.muespach.fr,mairie,True,,left_only
mairie-68222-01,Mairie - Muespach-le-Haut,mairie.muespachle-haut@wanadoo.fr,"Adresse : 1 rue de Delle,68640,Muespach-le-Haut | Tél : 03 89 68 60 26 | Fax : 03 89 68 78 64",http://www.muespach-le-haut.com,mairie,True,,left_only
mairie-68223-01,Mairie - Muhlbach-sur-Munster,mairie-muhlbach68@orange.fr,"Adresse : 45 rue Principale,68380,Muhlbach-sur-Munster | Tél : 03 89 77 61 08 | Fax : 03 89 77 69 46",,mairie,True,,left_only
mairie-68224-01,Mairie - Mulhouse,service-accueil@mulhouse-alsace.fr,"Adresse : 2 rue Pierre-et-Marie-Curie - BP 01020,68948,Mulhouse Cedex 9 | Tél : 03 89 32 58 58 | Fax : 03 89 32 59 09",http://www.mulhouse.fr,mairie,True,,left_only
mairie-68225-01,Mairie - Munchhouse,mairie-de-munchhouse@wanadoo.fr,"Adresse : 2 rue de Hirtzfelden,68740,Munchhouse | Tél : 03 89 81 27 07 | Fax : 03 89 81 29 00",,mairie,True,,left_only
mairie-68226-01,Mairie - Munster,mairie@ville-munster68.fr,"Adresse : 1 place du Marché,68140,Munster | Tél : 03 89 77 32 98 | Fax : 03 89 77 04 55",http://www.munster.alsace,mairie,True,,left_only
mairie-68227-01,Mairie - Muntzenheim,mairie@muntzenheim.fr,"Adresse : 34 rue Principale,68320,Muntzenheim | Tél : 03 89 47 40 76 | Fax : ",http://www.muntzenheim.fr,mairie,True,,left_only
mairie-68228-01,Mairie - Munwiller,mairie.munwiller@wanadoo.fr,"Adresse : 23 rue Principale,68250,Munwiller | Tél : 03 89 49 67 65 | Fax : 03 89 78 54 24",,mairie,True,,left_only
mairie-68229-01,Mairie - Murbach,mairie.murbach@wanadoo.fr,"Adresse : 1 rue de Lucerne,68530,Murbach | Tél : 03 89 76 91 05 | Fax : 03 89 74 21 62",,mairie,True,,left_only
mairie-68230-01,Mairie - Nambsheim,mairie@nambsheim.fr,"Adresse : 2 rue du Château,68740,Nambsheim | Tél : 03 89 48 60 29 | Fax : 03 89 48 58 91",http://www.paysrhinbrisach.fr,mairie,True,,left_only
mairie-68231-01,Mairie - Neuf-Brisach,mairie@neuf-brisach.fr,"Adresse : 4 rue de l'Hôtel-de-Ville,68600,Neuf-Brisach | Tél : 03 89 72 51 68 | Fax : 03 89 72 85 87",http://www.neuf-brisach.fr,mairie,True,,left_only
mairie-68232-01,Mairie - Neuwiller,secretariat@neuwiller.fr,"Adresse : 11 rue d'Oberwil,68220,Neuwiller | Tél : 03 89 68 50 11 | Fax : 03 89 68 10 85",http://neuwiller.fr,mairie,True,,left_only
mairie-68234-01,Mairie - Niederentzen,mairie@niederentzen.fr,"Adresse : 14 rue Principale,68127,Niederentzen | Tél : 03 89 49 45 52 | Fax : ",http://www.niederentzen.fr,mairie,True,,left_only
mairie-68235-01,Mairie - Niederhergheim,mairie@niederhergheim.fr,"Adresse : 6 place de la Mairie,68127,Niederhergheim | Tél : 03 89 49 45 08 | Fax : 03 89 49 94 61",http://www.niederhergheim.fr,mairie,True,,left_only
mairie-68237-01,Mairie - Niedermorschwihr,mairie.niedermorschwihr@wanadoo.fr,"Adresse : Rue des Trois-Épis,68230,Niedermorschwihr | Tél : 03 89 27 05 16 | Fax : 03 89 80 89 71",,mairie,True,,left_only
mairie-68238-01,Mairie - Niffer,mairie.niffer@wanadoo.fr,"Adresse : 22 rue Principale,68680,Niffer | Tél : 03 89 48 37 33 | Fax : 03 89 48 48 69",,mairie,True,,left_only
mairie-68239-01,Mairie - Oberbruck,mairie.oberbruck@tv-com.net,"Adresse : 10 place de la Mairie,68290,Oberbruck | Tél : 03 89 82 00 55 | Fax : 03 89 82 91 60",http://www.oberbruck.fr,mairie,True,,left_only
mairie-68240-01,Mairie - Illtal,cneoberdorf68@wanadoo.fr,"Adresse : 110 rue du Chemin-de-Fer,68960,Illtal | Tél : 03 89 07 98 21 | Fax : 03 89 07 91 39",,mairie,True,,left_only
mairie-68240-02,Mairie - Illtal,info@illtal.fr,"Adresse : 110 rue du chemin de Fer - Oberdorf,68960,Illtal | Tél : 03 89 07 98 21 | Fax : 03 89 07 91 39",,mairie,True,,left_only
mairie-68241-01,Mairie - Oberentzen,oberentzen.mairie@wanadoo.fr,"Adresse : 27 rue Principale,68127,Oberentzen | Tél : 03 89 49 45 13 | Fax : 03 89 49 48 21",http://www.oberentzen.com,mairie,True,,left_only
mairie-68242-01,Mairie - Oberhergheim,mairie@oberhergheim.fr,"Adresse : 72 rue Principale,68127,Oberhergheim | Tél : 03 89 49 45 05 | Fax : ",http://www.oberhergheim.fr,mairie,True,,left_only
mairie-68243-01,Mairie - Oberlarg,mairie.oberlarg@wanadoo.fr,"Adresse : 75 rue de l'Église,68480,Oberlarg | Tél : 03 89 40 85 16 | Fax : ",,mairie,True,,left_only
mairie-68244-01,Mairie - Obermorschwihr,mairie.obermorschwihr@wanadoo.fr,"Adresse : 2 place de la République,68420,Obermorschwihr | Tél : 03 89 49 26 93 | Fax : 03 89 49 28 50",,mairie,True,,left_only
mairie-68245-01,Mairie - Obermorschwiller,mairie.obermorschwiller@wanadoo.fr,"Adresse : 4 rue de l'Église,68130,Obermorschwiller | Tél : 03 89 07 40 18 | Fax : 03 89 07 82 35",http://www.obermorschwiller.fr,mairie,True,,left_only
mairie-68246-01,Mairie - Obersaasheim,accueil.mairie@obersaasheim.fr,"Adresse : 22 rue du Maréchal-Leclerc,68600,Obersaasheim | Tél : 03 89 72 54 53 | Fax : 03 89 72 89 66",http://www.obersaasheim.fr,mairie,True,,left_only
mairie-68247-01,Mairie - Oderen,mairie-oderen@wanadoo.fr,"Adresse : 54 Grand'rue,68830,Oderen | Tél : 03 89 82 60 53 | Fax : 09 70 32 01 40",http://www.oderen.fr,mairie,True,,left_only
mairie-68248-01,Mairie - Oltingue,oltingue@wanadoo.fr,"Adresse : 18 place Saint-Martin,68480,Oltingue | Tél : 03 89 40 70 11 | Fax : 03 89 07 30 98",http://www.oltingue.fr,mairie,True,,left_only
mairie-68249-01,Mairie - Orbey,mairie@orbey.fr,"Adresse : 48 rue Charles-de-Gaulle,68370,Orbey | Tél : 03 89 71 20 07 | Fax : 03 89 71 35 96",http://www.orbey.fr,mairie,True,,left_only
mairie-68250-01,Mairie - Orschwihr,mairie.orschwihr@wanadoo.fr,"Adresse : 11 rue de Soultzmatt,68500,Orschwihr | Tél : 03 89 76 95 07 | Fax : 03 89 76 15 55",http://www.mairie-orschwihr.info,mairie,True,,left_only
mairie-68251-01,Mairie - Osenbach,secretariat.mairie@osenbach.fr,"Adresse : 2 rue Heidenberg,68570,Osenbach | Tél : 03 89 47 00 26 | Fax : 03 89 47 65 13",http://www.osenbach.fr,mairie,True,,left_only
mairie-68252-01,Mairie - Ostheim,mairie-ostheim@wanadoo.fr,"Adresse : Rue des Écoles,68150,Ostheim | Tél : 03 89 47 91 46 | Fax : 03 89 49 02 90",http://www.ostheim.fr,mairie,True,,left_only
mairie-68253-01,Mairie - Ottmarsheim,mairie@ottmarsheim.fr,"Adresse : 20 rue du Général-de-Gaulle - CS 30039,68490,Ottmarsheim | Tél : 03 89 26 06 42 | Fax : 03 89 26 00 48",http://www.ottmarsheim.fr,mairie,True,,left_only
mairie-68254-01,Mairie - Petit-Landau,mairie@petit-landau.fr,"Adresse : 3 rue Adjudant-Chef-Joseph-Séger,68490,Petit-Landau | Tél : 03 89 48 37 15 | Fax : 03 89 48 49 99",http://www.petit-landau.fr,mairie,True,,left_only
mairie-68255-01,Mairie - Pfaffenheim,mairie.pfaffenheim@wanadoo.fr,"Adresse : 1 place de la Mairie,68250,Pfaffenheim | Tél : 03 89 49 60 22 | Fax : 03 89 49 78 48",http://www.pfaffenheim.alsace,mairie,True,,left_only
mairie-68256-01,Mairie - Pfastatt,mairie@pfastatt.fr,"Adresse : 18 rue de la Mairie - BP 30,68120,Pfastatt | Tél : 03 89 52 46 10 | Fax : 03 89 50 90 61",http://www.pfastatt.fr,mairie,True,,left_only
mairie-68257-01,Mairie - Pfetterhouse,secretariat.mairie@pfetterhouse.net,"Adresse : 1 place Saint-Géréon,68480,Pfetterhouse | Tél : 03 89 25 61 01 | Fax : 03 89 25 68 04",http://www.pfetterhouse.net,mairie,True,,left_only
mairie-68258-01,Mairie - Pulversheim,accueil@pulversheim.fr,"Adresse : 1 place Charles-de-Gaulle,68840,Pulversheim | Tél : 03 89 83 69 00 | Fax : 03 89 48 04 18",http://www.pulversheim.fr,mairie,True,,left_only
mairie-68259-01,Mairie - Raedersdorf,mairie.raedersdorf@wanadoo.fr,"Adresse : 7 rue de Lutter,68480,Raedersdorf | Tél : 03 89 40 70 28 | Fax : 03 89 40 70 28",http://www.raedersdorf.fr,mairie,True,,left_only
mairie-68260-01,Mairie - Raedersheim,mairie.raedersheim@orange.fr,"Adresse : 1 rue de la Gare,68190,Raedersheim | Tél : 03 89 48 11 37 | Fax : 03 89 48 89 14",http://www.raedersheim.fr,mairie,True,,left_only
mairie-68261-01,Mairie - Rammersmatt,mairie.rammersmatt@wanadoo.fr,"Adresse : 22 rue Principale,68800,Rammersmatt | Tél : 03 89 37 04 15 | Fax : 03 89 37 20 45",http://www.rammersmatt.fr,mairie,True,,left_only
mairie-68262-01,Mairie - Ranspach,mairie.ranspach@wanadoo.fr,"Adresse : 22 rue Général-de-Gaulle,68470,Ranspach | Tél : 03 89 38 71 95 | Fax : 03 89 38 22 98",http://www.ranspach.eu,mairie,True,,left_only
mairie-68263-01,Mairie - Ranspach-le-Bas,mairie@ranspach-le-bas.fr,"Adresse : 1 rue de Sarbazan,68730,Ranspach-le-Bas | Tél : 03 89 68 40 35 | Fax : 03 89 68 99 29",,mairie,True,,left_only
mairie-68264-01,Mairie - Ranspach-le-Haut,mairie@ranspachlehaut.fr,"Adresse : 2 rue des Forgerons,68220,Ranspach-le-Haut | Tél : 03 89 68 02 43 | Fax : 03 89 70 80 71",,mairie,True,,left_only
mairie-68265-01,Mairie - Rantzwiller,mairie.rantzwiller@orange.fr,"Adresse : 29 rue de Mulhouse,68510,Rantzwiller | Tél : 03 89 81 51 00 | Fax : ",,mairie,True,,left_only
mairie-68266-01,Mairie - Réguisheim,info@reguisheim.org,"Adresse : 40 Grandrue,68890,Réguisheim | Tél : 03 89 81 02 50 | Fax : 03 89 26 44 13",http://www.reguisheim.fr,mairie,True,,left_only
mairie-68267-01,Mairie - Reiningue,mairie@mairie-reiningue.fr,"Adresse : 2 rue Georges-Alter,68950,Reiningue | Tél : 03 89 81 92 04 | Fax : 03 89 81 86 18",http://www.mairie-reiningue.fr,mairie,True,,left_only
mairie-68268-01,Mairie - Retzwiller,mairie@retzwiller.fr,"Adresse : 6 place du Général-de-Gaulle,68210,Retzwiller | Tél : 03 89 07 22 27 | Fax : 03 89 07 20 42",http://www.retzwiller.fr,mairie,True,,left_only
mairie-68269-01,Mairie - Ribeauvillé,mairie@ribeauville.fr,"Adresse : 2 place de l'Hôtel-de-Ville - BP 50037,68152,Ribeauvillé Cedex | Tél : 03 89 73 20 00 | Fax : ",http://www.ribeauville.fr,mairie,True,,left_only
mairie-68270-01,Mairie - Richwiller,commune@richwiller.fr,"Adresse : 39 rue Principale,68120,Richwiller | Tél : 03 89 53 54 44 | Fax : 03 89 50 29 08",http://www.richwiller.fr,mairie,True,,left_only
mairie-68271-01,Mairie - Riedisheim,mairie@riedisheim.fr,"Adresse : 10 rue du Général-de-Gaulle,68400,Riedisheim | Tél : 03 89 44 00 50 | Fax : 03 89 64 24 16",http://www.riedisheim.fr,mairie,True,,left_only
mairie-68273-01,Mairie - Riespach,mairie-riespach@wanadoo.fr,"Adresse : 2 rue de l'Église,68640,Riespach | Tél : 03 89 25 80 23 | Fax : 03 89 07 98 78",,mairie,True,,left_only
mairie-68274-01,Mairie - Rimbach-près-Guebwiller,mairie.rimbach.gueb@wanadoo.fr,"Adresse : 52 rue Principale,68500,Rimbach-près-Guebwiller | Tél : 03 89 76 89 72 | Fax : 03 89 76 93 54",,mairie,True,,left_only
mairie-68275-01,Mairie - Rimbach-près-Masevaux,mairie.rimbach-masevaux@tv-com.net,"Adresse : 37 rue Principale,68290,Rimbach-près-Masevaux | Tél : 03 89 82 02 71 | Fax : 03 69 19 22 92",,mairie,True,,left_only
mairie-68276-01,Mairie - Rimbachzell,mairie.rimbach.zell@wanadoo.fr,"Adresse : 27 rue Principale,68500,Rimbachzell | Tél : 03 89 76 89 73 | Fax : 03 89 62 15 12",http://rimbach.zell.free.fr/,mairie,True,,left_only
mairie-68277-01,Mairie - Riquewihr,mairie@riquewihr.fr,"Adresse : 1 place Voltaire - BP 35,68340,Riquewihr | Tél : 03 89 49 09 10 | Fax : 03 89 49 04 40",http://www.riquewihr.fr,mairie,True,,left_only
mairie-68278-01,Mairie - Rixheim,contact@rixheim.fr,"Adresse : 28 rue Zuber,68170,Rixheim Cedex | Tél : 03 89 64 59 59 | Fax : 03 89 44 47 07",http://www.ville-rixheim.fr,mairie,True,,left_only
mairie-68279-01,Mairie - Roderen,mairie@roderen.fr,"Adresse : 21 Grand'rue,68800,Roderen | Tél : 03 89 37 03 42 | Fax : 03 89 37 43 22",http://www.roderen.fr,mairie,True,,left_only
mairie-68280-01,Mairie - Rodern,mairie-de-rodern@wanadoo.fr,"Adresse : 2 rue de l'Église,68590,Rodern | Tél : 03 89 73 00 22 | Fax : 03 89 73 06 44",,mairie,True,,left_only
mairie-68281-01,Mairie - Roggenhouse,mairie.de.roggenhouse@wanadoo.fr,"Adresse : 4 rue d'Ensisheim,68740,Roggenhouse | Tél : 03 89 81 27 14 | Fax : ",http://www.paysrhinbrisach.fr,mairie,True,,left_only
mairie-68282-01,Mairie - Romagny,mairie@romagny.fr,"Adresse : 27 rue Principale,68210,Romagny | Tél : 03 89 25 25 97 | Fax : 03 89 25 25 97",,mairie,True,,left_only
mairie-68283-01,Mairie - Rombach-le-Franc,secmairierlf@gmail.com,"Adresse : 14 rue de lÉglise,68660,Rombach-le-Franc | Tél : 03 89 58 90 53 | Fax : 03 89 58 93 21",http://www.valdargent.com,mairie,True,,left_only
mairie-68284-01,Mairie - Roppentzwiller,mairie.roppentzwiller@wanadoo.fr,"Adresse : 43 rue Principale,68480,Roppentzwiller | Tél : 03 89 25 81 42 | Fax : 03 89 07 73 34",http://www.roppentzwiller.fr,mairie,True,,left_only
mairie-68285-01,Mairie - Rorschwihr,commune.rorschwihr@orange.fr,"Adresse : 1 place de l'Église,68590,Rorschwihr | Tél : 03 89 73 63 55 | Fax : 03 89 73 34 13",http://www.rorschwihr.fr,mairie,True,,left_only
mairie-68286-01,Mairie - Rosenau,mairie-rosenau@wanadoo.fr,"Adresse : 5 rue de Kembs,68128,Rosenau | Tél : 03 89 68 31 10 | Fax : 03 89 70 71 51",http://www.rosenau.fr,mairie,True,,left_only
mairie-68287-01,Mairie - Rouffach,accueil@ville-rouffach.fr,"Adresse : 6 place Clemenceau,68250,Rouffach | Tél : 03 89 78 03 00 | Fax : 03 89 78 03 09",http://www.ville-rouffach.fr,mairie,True,,left_only
mairie-68288-01,Mairie - Ruederbach,commune-ruederbach@wanadoo.fr,"Adresse : 17 rue Principale,68560,Ruederbach | Tél : 03 89 40 50 27 | Fax : 03 89 40 59 38",,mairie,True,,left_only
mairie-68289-01,Mairie - Ruelisheim,mairie.ruelisheim@orange.fr,"Adresse : 26 rue Principale,68270,Ruelisheim | Tél : 03 89 57 63 63 | Fax : 03 89 57 68 25",http://ruelisheim.fr,mairie,True,,left_only
mairie-68290-01,Mairie - Rustenhart,mairie.rustenhart@wanadoo.fr,"Adresse : 2 rue de l'Église,68740,Rustenhart | Tél : 03 89 49 45 06 | Fax : 03 89 49 94 42",http://www.rustenhart.fr,mairie,True,,left_only
mairie-68291-01,Mairie - Rumersheim-le-Haut,secretariat@mairie-de-rumersheimlehaut.fr,"Adresse : 3 rue des Lilas,68740,Rumersheim-le-Haut | Tél : 03 89 26 04 05 | Fax : 03 89 26 01 24",http://mairie-rumersheim-le-haut.fr,mairie,True,,left_only
mairie-68292-01,Mairie - Saint-Amarin,mairie@ville-saint-amarin.fr,"Adresse : 55 rue Charles-de-Gaulle,68550,Saint-Amarin | Tél : 03 89 82 62 05 | Fax : 03 89 82 71 22",http://www.ville-saint-amarin.fr,mairie,True,,left_only
mairie-68293-01,Mairie - Saint-Cosme,mairie@saint-cosme.fr,"Adresse : 1 rue de l'Église,68210,Saint-Cosme | Tél : 09 64 06 64 86 | Fax : 03 89 26 93 22",,mairie,True,,left_only
mairie-68294-01,Mairie - Sainte-Croix-aux-Mines,contact@mairie-saintecroixauxmines.fr,"Adresse : 37 rue Maurice-Burrus,68160,Sainte-Croix-aux-Mines | Tél : 03 89 58 73 12 | Fax : 03 89 58 66 99",http://www.saintecroixauxmines.fr,mairie,True,,left_only
mairie-68295-01,Mairie - Sainte-Croix-en-Plaine,mairie@saintecroixenplaine.fr,"Adresse : 25 route de Bâle,68127,Sainte-Croix-en-Plaine | Tél : 03 89 20 95 20 | Fax : 03 89 20 91 84",http://www.saintecroixenplaine.fr,mairie,True,,left_only
mairie-68296-01,Mairie - Saint-Hippolyte,mairie-st-hippolyte@wanadoo.fr,"Adresse : 4 place de l'Hôtel-de-Ville,68590,Saint-Hippolyte | Tél : 03 89 73 00 13 | Fax : 03 89 73 05 92",http://www.saint-hippolyte-alsace.fr,mairie,True,,left_only
mairie-68297-01,Mairie - Saint-Louis,secretariat.general@ville-saint-louis.fr,"Adresse : 21 rue Théo-Bachmann - BP 20090,68303,Saint-Louis Cedex | Tél : 03 89 69 52 00 | Fax : 03 89 69 37 72",http://www.saint-louis.fr,mairie,True,,left_only
mairie-68298-01,Mairie - Sainte-Marie-aux-Mines,contact@ville-saintemarieauxmines.fr,"Adresse : 114 rue du Maréchal-de-Lattre-de-Tassigny,68160,Sainte-Marie-aux-Mines | Tél : 03 89 58 33 60 | Fax : 03 89 58 33 88",http://www.saintemarieauxmines.fr,mairie,True,,left_only
mairie-68299-01,Mairie - Saint-Ulrich,mairie.saint-ulrich@wanadoo.fr,"Adresse : 19 rue Principale,68210,Saint-Ulrich | Tél : 03 89 25 00 84 | Fax : 03 89 25 74 32",,mairie,True,,left_only
mairie-68300-01,Mairie - Sausheim,en-direct@ville-sausheim.fr,"Adresse : 38 Grandrue,68390,Sausheim | Tél : 03 89 45 90 90 | Fax : 03 89 56 34 74",http://www.ville-sausheim.fr,mairie,True,,left_only
mairie-68301-01,Mairie - Schlierbach,secretariat@mairie-schlierbach.fr,"Adresse : 7 rue de Kembs,68440,Schlierbach | Tél : 03 89 81 30 06 | Fax : ",http://www.ville-schlierbach.fr,mairie,True,,left_only
